id,image_path,category,gender,baseColour,season,usage,productDisplayName
7732,/content/fashion_data/images/7732.jpg,Hats & Headwear,Unisex,Black,Fall,Sports,Puma Unisex Ducati Black Cap
42889,/content/fashion_data/images/42889.jpg,Handbags & Clutches,Women,Black,Summer,Casual,French Connection Women Black Sequin Clutch
43167,/content/fashion_data/images/43167.jpg,Watches,Women,Purple,Winter,Casual,Fastrack Women Purple Dial Watch
11140,/content/fashion_data/images/11140.jpg,Scarves & Shawls,Women,White,Fall,Casual,Scullers Women Solid White Scarves
45290,/content/fashion_data/images/45290.jpg,Watches,Women,Black,Summer,Casual,CASIO Women Black & Steel Analogue Watch
36762,/content/fashion_data/images/36762.jpg,Watches,Men,White,Winter,Casual,Maxima Men White Dial Watch
42874,/content/fashion_data/images/42874.jpg,Handbags & Clutches,Women,Black,Summer,Casual,French Connection Women Black Sling Bag
48572,/content/fashion_data/images/48572.jpg,Bracelets & Bangles,Women,Silver,Winter,Casual,Lucera Women Black and Silver Bracelet
38437,/content/fashion_data/images/38437.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Baggit Purple Sling Bag
35328,/content/fashion_data/images/35328.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings
49692,/content/fashion_data/images/49692.jpg,Ties & Bowties,Men,Red,Summer,Casual,Park Avenue Men Red Tie
18030,/content/fashion_data/images/18030.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Printed Camel Handbag
21942,/content/fashion_data/images/21942.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Casual Brown Handbag
38053,/content/fashion_data/images/38053.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Digital Watch
9003,/content/fashion_data/images/9003.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Murcia Women Tote Black Handbags
48116,/content/fashion_data/images/48116.jpg,Belts,Women,Black,Summer,Casual,Fossil Women Black Floral Grommets Belt
59256,/content/fashion_data/images/59256.jpg,Watches,Men,Black,Winter,Casual,Titan Men Black Watch
37229,/content/fashion_data/images/37229.jpg,Belts,Men,Black,Summer,Casual,United Colors of Benetton Men Leather Black Belt
36901,/content/fashion_data/images/36901.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch FS4642
47398,/content/fashion_data/images/47398.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Baggit Women Brown Handbag
8919,/content/fashion_data/images/8919.jpg,Belts,Men,Black,Spring,Casual,Puma Men Black heritage classic Leather Belt
8125,/content/fashion_data/images/8125.jpg,Belts,Men,Black,Winter,Casual,Fastrack Men Black Belt
31916,/content/fashion_data/images/31916.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Fabindia Women Purple Silk Clutch
42880,/content/fashion_data/images/42880.jpg,Handbags & Clutches,Women,Orange,Summer,Casual,French Connection Women Orange Sling Bag
34800,/content/fashion_data/images/34800.jpg,Belts,Men,Black,Summer,Casual,Flying Machine Men Woven Black Belt
45299,/content/fashion_data/images/45299.jpg,Watches,Women,White,Winter,Casual,CASIO SHEEN Women White Dial Chronograph Analogue Watch SX047
45897,/content/fashion_data/images/45897.jpg,Watches,Women,Black,Winter,Casual,Maxima Women Black Dial Watch
52820,/content/fashion_data/images/52820.jpg,Earrings,Women,Maroon,Fall,Casual,Adrika Maroon Earrings
51699,/content/fashion_data/images/51699.jpg,Sunglasses & Eyewear,Unisex,Silver,Winter,Casual,Van Heusen Unisex Blue Aviator Sunglasses VH217-C2
49666,/content/fashion_data/images/49666.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,United Colors of Benetton Men Sunglass
16962,/content/fashion_data/images/16962.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,Image Men Sunglasses
59269,/content/fashion_data/images/59269.jpg,Watches,Women,Silver,Winter,Casual,Titan Women Mother Of Pearl Watch
52681,/content/fashion_data/images/52681.jpg,Watches,Men,Silver,Winter,Casual,Morellato Men Silver Dial Watch
48915,/content/fashion_data/images/48915.jpg,Necklaces & Chains,Women,Silver,Fall,Casual,Lucera Women Silver Pendant
47161,/content/fashion_data/images/47161.jpg,Belts,Men,Black,Summer,Casual,Peter England Men Black Belt
29922,/content/fashion_data/images/29922.jpg,Watches,Men,Black,Winter,Casual,Police Men Black Dial Chronograph Watch PL12777JSBS-02MA
47353,/content/fashion_data/images/47353.jpg,Handbags & Clutches,Women,Gold,Summer,Casual,Baggit Women Multi Coloured Handbag
17423,/content/fashion_data/images/17423.jpg,Watches,Men,Steel,Winter,Casual,Casio Enticer Men Silver Analogue Watches (A221) MTP-1247D-9AVDF
42621,/content/fashion_data/images/42621.jpg,Earrings,Women,Gold,Winter,Casual,Estelle Women Earrings
33484,/content/fashion_data/images/33484.jpg,Belts,Women,Silver,Summer,Casual,Baggit Women Chapati Bar Silver Belt
40176,/content/fashion_data/images/40176.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Fastrack Men UV Protected Sporty Wrap Sunglasses
10606,/content/fashion_data/images/10606.jpg,Watches,Women,Black,Winter,Casual,Puma Women Temptation 93 Black Watches
58189,/content/fashion_data/images/58189.jpg,Handbags & Clutches,Women,Grey,Summer,Casual,Rocky S Women Grey Handbag
53561,/content/fashion_data/images/53561.jpg,Watches,Unisex,Pink,Winter,Casual,Q&Q Unisex Pink Dial Watch
51652,/content/fashion_data/images/51652.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch FS4552
29748,/content/fashion_data/images/29748.jpg,Watches,Men,Brown,Winter,Casual,Fossil Men Quartz Brown Dial Chronograph Watch FS4645
35317,/content/fashion_data/images/35317.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Silver Anusuya Earrings
18833,/content/fashion_data/images/18833.jpg,Belts,Men,Black,Summer,Formal,Peter England Men Formal Black Belt
23272,/content/fashion_data/images/23272.jpg,Watches,Women,White,Winter,Casual,Maxima Ssteele Women White Watch
30665,/content/fashion_data/images/30665.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Park Avenue Men Black Sunglasses
38408,/content/fashion_data/images/38408.jpg,Belts,Women,Black,Summer,Casual,Baggit Women Black Seeda Sandwichtost Belt
40512,/content/fashion_data/images/40512.jpg,Watches,Men,Silver,Winter,Casual,Titan Men Silver Dial Watch
25185,/content/fashion_data/images/25185.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Brown Handbag
53105,/content/fashion_data/images/53105.jpg,Earrings,Women,Silver,Winter,Casual,Fabindia Silver Earrings
37440,/content/fashion_data/images/37440.jpg,Belts,Men,Black,Summer,Casual,Turtle Men Black Belt
45252,/content/fashion_data/images/45252.jpg,Watches,Men,Black,Summer,Smart Casual,Casio Youth Digital Men Black Digital Watches (D092) W-S220-1AVDF
35125,/content/fashion_data/images/35125.jpg,Necklaces & Chains,Women,Black,Summer,Casual,Allen Solly Woman Black Pendant
23286,/content/fashion_data/images/23286.jpg,Watches,Men,Black,Winter,Casual,Maxima Ssteele Men Black Watch
25171,/content/fashion_data/images/25171.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Black & Brown Handbag
14636,/content/fashion_data/images/14636.jpg,Scarves & Shawls,Women,Lavender,Summer,Casual,United Colors of Benetton Women Solid Lavender Scarves
52211,/content/fashion_data/images/52211.jpg,Necklaces & Chains,Women,Silver,Fall,Casual,Lencia Sterling Silver Pendant
46423,/content/fashion_data/images/46423.jpg,Watches,Women,White,Winter,Casual,Timex Women Pearl White Dial Watch
43151,/content/fashion_data/images/43151.jpg,Watches,Men,Steel,Winter,Casual,Fastrack Men Steel Dial Watch
25727,/content/fashion_data/images/25727.jpg,Belts,Men,Navy Blue,Summer,Casual,Wrangler Men Canvas Navy Blue Belt
52675,/content/fashion_data/images/52675.jpg,Watches,Men,Silver,Winter,Casual,Morellato Men Silver Dial Watch
46047,/content/fashion_data/images/46047.jpg,Earrings,Women,Gold,Winter,Casual,Estelle Gold Earrings
31929,/content/fashion_data/images/31929.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Fabindia Women Beige Silk Clutch
27070,/content/fashion_data/images/27070.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Yelloe Women Shoppers Fun Brown Handbag
50310,/content/fashion_data/images/50310.jpg,Ties & Bowties,Men,Blue,Summer,Formal,Park Avenue Men Blue Tie
8926,/content/fashion_data/images/8926.jpg,Belts,Men,White,Fall,Casual,Puma Men fundamentals webbing White Belts
21989,/content/fashion_data/images/21989.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Murcia Women Leatherette Pink Handbag
41050,/content/fashion_data/images/41050.jpg,Watches,Men,Brown,Winter,Casual,Nautica Men Brown Dial Watch
58941,/content/fashion_data/images/58941.jpg,Watches,Women,White,Winter,Casual,Tommy Hilfiger Women White Dial Watch TH1780808-D
33470,/content/fashion_data/images/33470.jpg,Belts,Women,Silver,Summer,Casual,Baggit Women Capture Bar Silver Belt
53595,/content/fashion_data/images/53595.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Digital Watch M102J001Y
20067,/content/fashion_data/images/20067.jpg,Belts,Women,Green,Summer,Casual,United Colors of Benetton Women Solid Green Belt
52827,/content/fashion_data/images/52827.jpg,Earrings,Women,White,Summer,Casual,Adrika White Earrings
45890,/content/fashion_data/images/45890.jpg,Watches,Men,Black,Winter,Casual,Maxima Men Black Dial Watch
25149,/content/fashion_data/images/25149.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Lino Perros Women Black Handbag
58521,/content/fashion_data/images/58521.jpg,Hats & Headwear,Men,Black,Fall,Casual,Wildcraft Men Black Balaclava Cap
49661,/content/fashion_data/images/49661.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,United Colors of Benetton Women Sunglass
42887,/content/fashion_data/images/42887.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,French Connection Women Beige Clutch
43169,/content/fashion_data/images/43169.jpg,Watches,Women,Navy Blue,Winter,Casual,Fastrack Women Navy Blue Dial Watch
48581,/content/fashion_data/images/48581.jpg,Bracelets & Bangles,Men,Steel,Summer,Casual,Revv Men Steel Bracelet
31911,/content/fashion_data/images/31911.jpg,Handbags & Clutches,Women,Blue,Summer,Casual,Fabindia Women Blue Sling Bag
47991,/content/fashion_data/images/47991.jpg,Watches,Women,White,Winter,Casual,Helix Women White Watch
8310,/content/fashion_data/images/8310.jpg,Handbags & Clutches,Women,Grey,Winter,Casual,Fastrack Women Grey Printed Handbag
19747,/content/fashion_data/images/19747.jpg,Scarves & Shawls,Women,White,Fall,Casual,ADIDAS Originals Women White Scarf
14864,/content/fashion_data/images/14864.jpg,Bracelets & Bangles,Women,Red,Summer,Casual,United Colors of Benetton Women Funky Red Bracelet
36906,/content/fashion_data/images/36906.jpg,Watches,Men,Grey,Winter,Casual,Fossil Men Grey Dial Watch ME1114
41854,/content/fashion_data/images/41854.jpg,Handbags & Clutches,Men,Navy Blue,Summer,Casual,Probase Men Navy Blue Messenger Bag
8122,/content/fashion_data/images/8122.jpg,Belts,Men,Black,Winter,Casual,Fastrack Men Non Leather Black Belts
47159,/content/fashion_data/images/47159.jpg,Belts,Men,Black,Summer,Casual,Peter England Men Black Belt
29126,/content/fashion_data/images/29126.jpg,Sunglasses & Eyewear,Women,Purple,Winter,Casual,Vogue Women Purple Sunglasses
47965,/content/fashion_data/images/47965.jpg,Watches,Men,Silver,Winter,Casual,Helix Men Sliver Dial Watch
59251,/content/fashion_data/images/59251.jpg,Watches,Men,Black,Winter,Casual,Titan Men Black Dial Watch
21945,/content/fashion_data/images/21945.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Brown Leather Handbag
38054,/content/fashion_data/images/38054.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Digital Watch
9004,/content/fashion_data/images/9004.jpg,Handbags & Clutches,Women,Silver,Winter,Casual,Murcia Women Party Clutch Silver Handbags
12169,/content/fashion_data/images/12169.jpg,Scarves & Shawls,Women,Green,Fall,Ethnic,Aurelia Women Voile Green Dupatta
37478,/content/fashion_data/images/37478.jpg,Watches,Women,Pink,Winter,Casual,Esprit Women Pink Dial Watch
48747,/content/fashion_data/images/48747.jpg,Bracelets & Bangles,Women,Silver,Summer,Casual,Lucera Women Silver Bangle
18037,/content/fashion_data/images/18037.jpg,Handbags & Clutches,Women,Tan,Winter,Casual,Lino Perros Women Solid Tan Handbag
42873,/content/fashion_data/images/42873.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,French Connection Women Brown Handbag
48575,/content/fashion_data/images/48575.jpg,Bracelets & Bangles,Men,Steel,Summer,Casual,Revv Men Steel Bracelet
32338,/content/fashion_data/images/32338.jpg,Watches,Women,Blue,Winter,Casual,Q&Q Women Blue Dial Watch
36798,/content/fashion_data/images/36798.jpg,Watches,Men,Silver,Winter,Casual,Maxima Men Silver Dial Ssteele Watch
50317,/content/fashion_data/images/50317.jpg,Ties & Bowties,Men,Red,Summer,Formal,Park Avenue Men Red Tie
8921,/content/fashion_data/images/8921.jpg,Belts,Men,White,Fall,Casual,Puma Men high shine White Belt
33477,/content/fashion_data/images/33477.jpg,Belts,Women,Brown,Summer,Casual,Baggit Women Fighter Doko Brown Belt
20060,/content/fashion_data/images/20060.jpg,Hats & Headwear,Women,Black,Fall,Casual,United Colors of Benetton Women Black Cap
25720,/content/fashion_data/images/25720.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Wrangler Women Black Canvas Sling Bag
49008,/content/fashion_data/images/49008.jpg,Rings,Women,Silver,Fall,Casual,Lucera Women Silver Ring
12390,/content/fashion_data/images/12390.jpg,Ties & Bowties,Men,Blue,Fall,Formal,Reid & Taylor Men Stripes Blue Ties
46424,/content/fashion_data/images/46424.jpg,Watches,Women,Black,Winter,Casual,Timex Women Black Dial Watch
43156,/content/fashion_data/images/43156.jpg,Watches,Women,Silver,Winter,Casual,Fastrack Women Silver Dial Watch
23281,/content/fashion_data/images/23281.jpg,Watches,Men,Steel,Winter,Casual,Maxima Ssteele Men Watch
30696,/content/fashion_data/images/30696.jpg,Handbags & Clutches,Women,Black,Summer,Ethnic,Fabindia Black & Gold Conical Purse
52818,/content/fashion_data/images/52818.jpg,Earrings,Women,Red,Summer,Casual,Adrika Red Earrings
25176,/content/fashion_data/images/25176.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Sequins Brown Handbag
14631,/content/fashion_data/images/14631.jpg,Scarves & Shawls,Women,Grey,Summer,Casual,United Colors of Benetton Women Printed Grey Scarves
32307,/content/fashion_data/images/32307.jpg,Watches,Women,Black,Winter,Casual,Q&Q Women Black Dial Watch
45255,/content/fashion_data/images/45255.jpg,Watches,Men,Black,Winter,Casual,CASIO EDIFICE Men Black Dial Chronograph Watch ED152
21710,/content/fashion_data/images/21710.jpg,Watches,Men,Cream,Winter,Casual,Fossil Men Cream-Coloured Dial Watch ME1020
35310,/content/fashion_data/images/35310.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings
51655,/content/fashion_data/images/51655.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch CH2800
23275,/content/fashion_data/images/23275.jpg,Watches,Men,White,Winter,Casual,Maxima Ssteele Men White Watch
18834,/content/fashion_data/images/18834.jpg,Belts,Men,Brown,Summer,Formal,Peter England Men Formal Brown Belt
30662,/content/fashion_data/images/30662.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Park Avenue Men Black Sunglasses
48778,/content/fashion_data/images/48778.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant with Chain
44989,/content/fashion_data/images/44989.jpg,Watches,Women,Silver,Winter,Casual,Maxima Women Silver Dial Watch
40515,/content/fashion_data/images/40515.jpg,Watches,Men,Cream,Winter,Casual,Titan Men Cream Dial Watch
25182,/content/fashion_data/images/25182.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Leatherette Brown Handbag
37447,/content/fashion_data/images/37447.jpg,Belts,Men,Black,Summer,Casual,Turtle Men Black Belt
53102,/content/fashion_data/images/53102.jpg,Earrings,Women,Silver,Winter,Casual,Fabindia Silver Earrings
21522,/content/fashion_data/images/21522.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Kiara Women Classic Black Handbag
17424,/content/fashion_data/images/17424.jpg,Watches,Men,White,Winter,Casual,CASIO Edifice Men Silver-Toned Analogue Watch ED141
47354,/content/fashion_data/images/47354.jpg,Handbags & Clutches,Women,Olive,Fall,Casual,Baggit Women Olive Green Handbag
42626,/content/fashion_data/images/42626.jpg,Earrings,Women,Gold,Winter,Casual,Estelle Women Earrings
40171,/content/fashion_data/images/40171.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Fastrack Men Black UV Protected Sporty Wrap Sunglasses
33483,/content/fashion_data/images/33483.jpg,Belts,Women,Navy Blue,Summer,Casual,Baggit Women Capri Dum Navy Blue Belt
52686,/content/fashion_data/images/52686.jpg,Watches,Men,Silver,Winter,Casual,Just Cavalli Men Silver Watch
47166,/content/fashion_data/images/47166.jpg,Belts,Men,Brown,Summer,Casual,Peter England Men Brown Belt
29925,/content/fashion_data/images/29925.jpg,Watches,Women,White,Winter,Casual,Police Women White Dial Genuine Leather Watch PL12778MS
51252,/content/fashion_data/images/51252.jpg,Belts,Men,Black,Summer,Formal,Park Avenue Men Black Belt
17447,/content/fashion_data/images/17447.jpg,Watches,Men,Black,Winter,Casual,CASIO ENTICER Men Black Dial Analogue Watch BS119
47337,/content/fashion_data/images/47337.jpg,Handbags & Clutches,Women,Olive,Fall,Casual,Baggit Women Olive Green Bag
30265,/content/fashion_data/images/30265.jpg,Sunglasses & Eyewear,Men,Brown,Summer,Casual,Speedo Men Sheet Sunglasses
43797,/content/fashion_data/images/43797.jpg,Earrings,Women,Red,Summer,Ethnic,Royal Diadem Red Earrings
40112,/content/fashion_data/images/40112.jpg,Hats & Headwear,Unisex,Black,Summer,Casual,ADIDAS Unisex Black Cap
38008,/content/fashion_data/images/38008.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Dial Watch
29946,/content/fashion_data/images/29946.jpg,Watches,Women,White,Winter,Casual,Police Women White Dial Watch PL13090JS-28E
54512,/content/fashion_data/images/54512.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Lino Perros Women Beige Handbag
30057,/content/fashion_data/images/30057.jpg,Watches,Men,Grey,Winter,Casual,SKAGEN DENMARK Men Grey Dial Watch 858XLSLC
32364,/content/fashion_data/images/32364.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Dial Analogue Watch Q708J405Y
40744,/content/fashion_data/images/40744.jpg,Hats & Headwear,Women,Blue,Winter,Casual,Roxy Women Blue Cap
45236,/content/fashion_data/images/45236.jpg,Watches,Men,Black,Winter,Casual,CASIO Men Black Analogue & Digital Watch AD94
17211,/content/fashion_data/images/17211.jpg,Sunglasses & Eyewear,Men,Pink,Winter,Casual,United Colors of Benetton Men Funky Eyewear Pink Sunglasses
51636,/content/fashion_data/images/51636.jpg,Watches,Women,Grey,Winter,Casual,FOSSIL Women Grey Dial Watch AM4405
21541,/content/fashion_data/images/21541.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Kiara Women Classic Brown Handbag
20493,/content/fashion_data/images/20493.jpg,Handbags & Clutches,Women,Purple,Winter,Casual,Baggit Women Posh Taj Purple Handbag
25327,/content/fashion_data/images/25327.jpg,Watches,Men,White,Winter,Casual,CASIO Edifice Men White Dial Watch ED424
21787,/content/fashion_data/images/21787.jpg,Belts,Men,Brown,Fall,Casual,Fossil Men Maddox Brown Belt
28438,/content/fashion_data/images/28438.jpg,Watches,Women,White,Winter,Casual,DKNY Women White Dial Chronograph Watch NY4985
46447,/content/fashion_data/images/46447.jpg,Watches,Men,White,Winter,Casual,Timex Men Silver Dial Watch
54182,/content/fashion_data/images/54182.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Kiara Women Green Handbag
19971,/content/fashion_data/images/19971.jpg,Hats & Headwear,Men,Purple,Fall,Casual,United Colors of Benetton Men Solid Purple Cap
16105,/content/fashion_data/images/16105.jpg,Sunglasses & Eyewear,Women,Purple,Winter,Casual,M tv Women My Fab Eyewear Purple Sunglasses
16939,/content/fashion_data/images/16939.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Image Women Sunglasses
31727,/content/fashion_data/images/31727.jpg,Necklaces & Chains,Women,Purple,Winter,Ethnic,Fabindia Women Anusuya Maroon Pendant
25115,/content/fashion_data/images/25115.jpg,Handbags & Clutches,Women,Gold,Winter,Casual,Lino Perros Women Beaded Gold Clutch
43763,/content/fashion_data/images/43763.jpg,Earrings,Women,Gold,Fall,Ethnic,Royal Diadem Rust Earrings
58925,/content/fashion_data/images/58925.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Ivory Tag Brown Plaided Crossbody Bag
33414,/content/fashion_data/images/33414.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Baggit Women Quick Jhuti Green Handbag
41034,/content/fashion_data/images/41034.jpg,Watches,Men,Black,Winter,Casual,Nautica Men Black Dial Watch
36354,/content/fashion_data/images/36354.jpg,Ties & Bowties,Men,Black,Summer,Formal,Reid & Taylor Men Black Tie
49857,/content/fashion_data/images/49857.jpg,Watches,Unisex,Black,Winter,Casual,Q&Q Kids Unisex Black Digital Watch
16753,/content/fashion_data/images/16753.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Spice Art Women Stripes Leatherette Black Clutch
27828,/content/fashion_data/images/27828.jpg,Belts,Men,Brown,Summer,Casual,Bulchee Men Brown Leather Belt
10239,/content/fashion_data/images/10239.jpg,Watches,Men,Steel,Winter,Casual,Esprit Men Grand Victory White Dial Steel Watches
38453,/content/fashion_data/images/38453.jpg,Handbags & Clutches,Women,Pink,Summer,Casual,Baggit Women Pink Handbag
40549,/content/fashion_data/images/40549.jpg,Watches,Women,Black,Winter,Casual,Titan Women Black Watch
59464,/content/fashion_data/images/59464.jpg,Rings,Women,Silver,Summer,Casual,Lucera Silver Ring
33887,/content/fashion_data/images/33887.jpg,Watches,Men,Black,Winter,Casual,Citizen Men Black Dial Eco-Drive Watch AW1040-56E
48724,/content/fashion_data/images/48724.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings
27689,/content/fashion_data/images/27689.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Brown Handbag
29521,/content/fashion_data/images/29521.jpg,Watches,Women,Pink,Winter,Casual,Playboy Women Pink Dial Watch
34890,/content/fashion_data/images/34890.jpg,Handbags & Clutches,Women,Navy Blue,Summer,Casual,Envirosax Women Navy Blue Bag
45209,/content/fashion_data/images/45209.jpg,Watches,Women,Black,Winter,Smart Casual,CASIO ENTICER Women Black Dial Analogue Watch A664
29979,/content/fashion_data/images/29979.jpg,Watches,Women,White,Winter,Casual,Aspen Women Mother Of Pearl Dial Watch
30068,/content/fashion_data/images/30068.jpg,Watches,Men,Silver,Summer,Casual,Ed Hardy Men Silver Dial Watch
38205,/content/fashion_data/images/38205.jpg,Sunglasses & Eyewear,Women,Silver,Winter,Casual,Polaroid Women Sunglasses
25788,/content/fashion_data/images/25788.jpg,Belts,Men,Beige,Summer,Formal,Arrow Men Beige Suspenders
53708,/content/fashion_data/images/53708.jpg,Handbags & Clutches,Women,Mustard,Summer,Casual,Kiara Women Mustard Handbag
21328,/content/fashion_data/images/21328.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Louis Philippe Men Sunglasses LP202-C2
59232,/content/fashion_data/images/59232.jpg,Watches,Men,Black,Winter,Casual,Titan Men Black Watch
38037,/content/fashion_data/images/38037.jpg,Watches,Men,Orange,Winter,Casual,Q&Q Attractive Men Orange Dial Watch
36991,/content/fashion_data/images/36991.jpg,Handbags & Clutches,Women,Pink,Summer,Casual,Lino Perros Women Pink Handbag
47308,/content/fashion_data/images/47308.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Baggit Women Purple Deshi Baby Purse
49868,/content/fashion_data/images/49868.jpg,Watches,Men,White,Winter,Casual,Q&Q Men White Dial Analog Watch
50179,/content/fashion_data/images/50179.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Peperone Women Beige Handbag
49054,/content/fashion_data/images/49054.jpg,Rings,Women,Silver,Fall,Casual,Lucera Women Silver Ring
48186,/content/fashion_data/images/48186.jpg,Handbags & Clutches,Women,Beige,Winter,Casual,Fossil Women Beige Handbag
2649,/content/fashion_data/images/2649.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Murcia Women Leather Office Black Bag
14807,/content/fashion_data/images/14807.jpg,Handbags & Clutches,Women,Black,Summer,Casual,United Colors of Benetton Women Solid Black Handbags
41239,/content/fashion_data/images/41239.jpg,Belts,Men,Brown,Summer,Formal,Arrow Men Brown Belt
13810,/content/fashion_data/images/13810.jpg,Scarves & Shawls,Men,White,Summer,Casual,Proline White Striped Muffler
8141,/content/fashion_data/images/8141.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Freestyle Sports Analog Steel Black Watch
9093,/content/fashion_data/images/9093.jpg,Handbags & Clutches,Women,Multi,Winter,Casual,Murcia Women Brocade Clutch
33873,/content/fashion_data/images/33873.jpg,Watches,Men,Black,Winter,Casual,Citizen Men Black Dial Chronograph Watch
58542,/content/fashion_data/images/58542.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Miami Blues Men Sunglasses
20458,/content/fashion_data/images/20458.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Baggit Women Libra Jhuti Pink Handbag
31718,/content/fashion_data/images/31718.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings
46478,/content/fashion_data/images/46478.jpg,Watches,Women,White,Winter,Casual,Timex Women White Watch
34864,/content/fashion_data/images/34864.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Envirosax Women Black & Grey Bag
25318,/content/fashion_data/images/25318.jpg,Watches,Men,White,Summer,Casual,Casio Edifice Men Multi-Dial Watch EF-326D-7AVDF(ED337)
52616,/content/fashion_data/images/52616.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Mod'acc Women Beige Handbag
36353,/content/fashion_data/images/36353.jpg,Ties & Bowties,Men,Blue,Summer,Formal,Reid & Taylor Men Blue Diagonal Striped Tie
16754,/content/fashion_data/images/16754.jpg,Handbags & Clutches,Women,Silver,Winter,Casual,Spice Art Women Crystal Flower Gold Clutch
22561,/content/fashion_data/images/22561.jpg,Handbags & Clutches,Women,Maroon,Winter,Casual,Lino Perros Maroon Women Casual Sling Bag
2671,/content/fashion_data/images/2671.jpg,Handbags & Clutches,Women,Gold,Winter,Casual,Murcia Women Funky Print Hand Bag
33413,/content/fashion_data/images/33413.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Baggit Women Brown Jute Handbag
16102,/content/fashion_data/images/16102.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,M tv Women My Fab Eyewear Brown Sunglasses
31720,/content/fashion_data/images/31720.jpg,Earrings,Girls,Silver,Summer,Ethnic,Fabindia Girls Anusuya Silver Earrings
25112,/content/fashion_data/images/25112.jpg,Belts,Women,Blue,Winter,Casual,Lino Perros Women Blue Belt
36505,/content/fashion_data/images/36505.jpg,Handbags & Clutches,Women,White,Summer,Casual,United Colors of Benetton Women White Handbag
20460,/content/fashion_data/images/20460.jpg,Handbags & Clutches,Women,White,Winter,Casual,Baggit Women Babe Opart White Handbag
25320,/content/fashion_data/images/25320.jpg,Watches,Men,White,Winter,Casual,Casio Edifice Men Multi-Dial Watch EF-328D-7AVDF(ED376)
46440,/content/fashion_data/images/46440.jpg,Watches,Men,Silver,Winter,Casual,Timex Men Silver Dial Chronograph Watch
